onset	duration	trial_type	value	sample
0.0	0.0002	New Segment/	2	0
23.9608	0.0	missing_trigger	6	119804
23.9608	0.0	trigger	1	119804
24.0232	0.0	missing_trigger	6	120116
24.0232	0.0	trigger	1	120116
24.0858	0.0	missing_trigger	6	120429
24.0858	0.0	trigger	1	120429
24.1482	0.0	missing_trigger	6	120741
24.1482	0.0	trigger	1	120741
24.2108	0.0	missing_trigger	6	121054
24.2108	0.0	trigger	1	121054
24.2732	0.0	missing_trigger	6	121366
24.2732	0.0	trigger	1	121366
24.3356	0.0	missing_trigger	6	121678
24.3356	0.0	trigger	1	121678
24.3982	0.0	missing_trigger	6	121991
24.3982	0.0	trigger	1	121991
24.4606	0.0	missing_trigger	6	122303
24.4606	0.0	trigger	1	122303
24.5232	0.0	missing_trigger	6	122616
24.5232	0.0	trigger	1	122616
24.5856	0.0	missing_trigger	6	122928
24.5856	0.0	trigger	1	122928
24.648	0.0	missing_trigger	6	123240
24.648	0.0	trigger	1	123240
24.7106	0.0	missing_trigger	6	123553
24.7106	0.0	trigger	1	123553
24.773	0.0	missing_trigger	6	123865
24.773	0.0	trigger	1	123865
24.8356	0.0	missing_trigger	6	124178
24.8356	0.0	trigger	1	124178
24.898	0.0	missing_trigger	6	124490
24.898	0.0	trigger	1	124490
24.9604	0.0	missing_trigger	6	124802
24.9604	0.0	trigger	1	124802
25.023	0.0	missing_trigger	6	125115
25.023	0.0	trigger	1	125115
25.0854	0.0	missing_trigger	6	125427
25.0854	0.0	trigger	1	125427
25.148	0.0	missing_trigger	6	125740
25.148	0.0	trigger	1	125740
25.2104	0.0	missing_trigger	6	126052
25.2104	0.0	trigger	1	126052
25.2728	0.0	missing_trigger	6	126364
25.2728	0.0	trigger	1	126364
25.3354	0.0	missing_trigger	6	126677
25.3354	0.0	trigger	1	126677
25.3978	0.0	missing_trigger	6	126989
25.3978	0.0	trigger	1	126989
25.4604	0.0	missing_trigger	6	127302
25.4604	0.0	trigger	1	127302
25.5228	0.0	missing_trigger	6	127614
25.5228	0.0	trigger	1	127614
25.5852	0.0	missing_trigger	6	127926
25.5852	0.0	trigger	1	127926
25.6478	0.0	missing_trigger	6	128239
25.6478	0.0	trigger	1	128239
25.7102	0.0	missing_trigger	6	128551
25.7102	0.0	trigger	1	128551
25.7728	0.0	missing_trigger	6	128864
25.7728	0.0	trigger	1	128864
25.8352	0.0	missing_trigger	6	129176
25.8352	0.0	trigger	1	129176
25.8976	0.0	missing_trigger	6	129488
25.8976	0.0	trigger	1	129488
25.9608	0.0	missing_trigger	6	129804
25.9608	0.0	trigger	1	129804
26.0232	0.0	missing_trigger	6	130116
26.0232	0.0	trigger	1	130116
26.0858	0.0	missing_trigger	6	130429
26.0858	0.0	trigger	1	130429
26.1482	0.0	missing_trigger	6	130741
26.1482	0.0	trigger	1	130741
26.2108	0.0	missing_trigger	6	131054
26.2108	0.0	trigger	1	131054
26.2732	0.0	missing_trigger	6	131366
26.2732	0.0	trigger	1	131366
26.3356	0.0	missing_trigger	6	131678
26.3356	0.0	trigger	1	131678
26.3982	0.0	missing_trigger	6	131991
26.3982	0.0	trigger	1	131991
26.4606	0.0	missing_trigger	6	132303
26.4606	0.0	trigger	1	132303
26.5232	0.0	missing_trigger	6	132616
26.5232	0.0	trigger	1	132616
26.5856	0.0	missing_trigger	6	132928
26.5856	0.0	trigger	1	132928
26.648	0.0	missing_trigger	6	133240
26.648	0.0	trigger	1	133240
26.7106	0.0	missing_trigger	6	133553
26.7106	0.0	trigger	1	133553
26.773	0.0	missing_trigger	6	133865
26.773	0.0	trigger	1	133865
26.8356	0.0	missing_trigger	6	134178
26.8356	0.0	trigger	1	134178
26.898	0.0	missing_trigger	6	134490
26.898	0.0	trigger	1	134490
26.9604	0.0	missing_trigger	6	134802
26.9604	0.0	trigger	1	134802
27.023	0.0	missing_trigger	6	135115
27.023	0.0	trigger	1	135115
27.0854	0.0	missing_trigger	6	135427
27.0854	0.0	trigger	1	135427
27.148	0.0	missing_trigger	6	135740
27.148	0.0	trigger	1	135740
27.2104	0.0	missing_trigger	6	136052
27.2104	0.0	trigger	1	136052
27.2728	0.0	missing_trigger	6	136364
27.2728	0.0	trigger	1	136364
27.3354	0.0	missing_trigger	6	136677
27.3354	0.0	trigger	1	136677
27.3978	0.0	missing_trigger	6	136989
27.3978	0.0	trigger	1	136989
27.4604	0.0	missing_trigger	6	137302
27.4604	0.0	trigger	1	137302
27.5228	0.0	missing_trigger	6	137614
27.5228	0.0	trigger	1	137614
27.5852	0.0	missing_trigger	6	137926
27.5852	0.0	trigger	1	137926
27.6478	0.0	missing_trigger	6	138239
27.6478	0.0	trigger	1	138239
27.7102	0.0	missing_trigger	6	138551
27.7102	0.0	trigger	1	138551
27.7728	0.0	missing_trigger	6	138864
27.7728	0.0	trigger	1	138864
27.8352	0.0	missing_trigger	6	139176
27.8352	0.0	trigger	1	139176
27.8976	0.0	missing_trigger	6	139488
27.8976	0.0	trigger	1	139488
27.9608	0.0	missing_trigger	6	139804
27.9608	0.0	trigger	1	139804
28.0232	0.0	missing_trigger	6	140116
28.0232	0.0	trigger	1	140116
28.0858	0.0	missing_trigger	6	140429
28.0858	0.0	trigger	1	140429
28.1482	0.0	missing_trigger	6	140741
28.1482	0.0	trigger	1	140741
28.2108	0.0	missing_trigger	6	141054
28.2108	0.0	trigger	1	141054
28.2732	0.0	missing_trigger	6	141366
28.2732	0.0	trigger	1	141366
28.3356	0.0	missing_trigger	6	141678
28.3356	0.0	trigger	1	141678
28.3982	0.0	missing_trigger	6	141991
28.3982	0.0	trigger	1	141991
28.4606	0.0	missing_trigger	6	142303
28.4606	0.0	trigger	1	142303
28.5232	0.0	missing_trigger	6	142616
28.5232	0.0	trigger	1	142616
28.5856	0.0	missing_trigger	6	142928
28.5856	0.0	trigger	1	142928
28.648	0.0	missing_trigger	6	143240
28.648	0.0	trigger	1	143240
28.7106	0.0	missing_trigger	6	143553
28.7106	0.0	trigger	1	143553
28.773	0.0	missing_trigger	6	143865
28.773	0.0	trigger	1	143865
28.8356	0.0	missing_trigger	6	144178
28.8356	0.0	trigger	1	144178
28.898	0.0	missing_trigger	6	144490
28.898	0.0	trigger	1	144490
28.9604	0.0	trigger	1	144802
28.9606	0.0	missing_trigger	6	144803
29.023	0.0	missing_trigger	6	145115
29.023	0.0	trigger	1	145115
29.0854	0.0	missing_trigger	6	145427
29.0854	0.0	trigger	1	145427
29.148	0.0	missing_trigger	6	145740
29.148	0.0	trigger	1	145740
29.2104	0.0	missing_trigger	6	146052
29.2104	0.0	trigger	1	146052
29.2728	0.0	missing_trigger	6	146364
29.2728	0.0	trigger	1	146364
29.3354	0.0	missing_trigger	6	146677
29.3354	0.0	trigger	1	146677
29.3978	0.0	missing_trigger	6	146989
29.3978	0.0	trigger	1	146989
29.4604	0.0	missing_trigger	6	147302
29.4604	0.0	trigger	1	147302
29.5228	0.0	missing_trigger	6	147614
29.5228	0.0	trigger	1	147614
29.5852	0.0	missing_trigger	6	147926
29.5852	0.0	trigger	1	147926
29.6478	0.0	missing_trigger	6	148239
29.6478	0.0	trigger	1	148239
29.7102	0.0	missing_trigger	6	148551
29.7102	0.0	trigger	1	148551
29.7728	0.0	missing_trigger	6	148864
29.7728	0.0	trigger	1	148864
29.8352	0.0	missing_trigger	6	149176
29.8352	0.0	trigger	1	149176
29.8976	0.0	missing_trigger	6	149488
29.8976	0.0	trigger	1	149488
29.9608	0.0	trigger	1	149804
29.9608	0.0002	Response/R128	3	149804
30.0232	0.0	missing_trigger	6	150116
30.0232	0.0	trigger	1	150116
30.0858	0.0	missing_trigger	6	150429
30.0858	0.0	trigger	1	150429
30.1482	0.0	missing_trigger	6	150741
30.1482	0.0	trigger	1	150741
30.2108	0.0	missing_trigger	6	151054
30.2108	0.0	trigger	1	151054
30.2732	0.0	missing_trigger	6	151366
30.2732	0.0	trigger	1	151366
30.3356	0.0	missing_trigger	6	151678
30.3356	0.0	trigger	1	151678
30.3982	0.0	missing_trigger	6	151991
30.3982	0.0	trigger	1	151991
30.4606	0.0	missing_trigger	6	152303
30.4606	0.0	trigger	1	152303
30.5232	0.0	missing_trigger	6	152616
30.5232	0.0	trigger	1	152616
30.5856	0.0	missing_trigger	6	152928
30.5856	0.0	trigger	1	152928
30.648	0.0	missing_trigger	6	153240
30.648	0.0	trigger	1	153240
30.7106	0.0	missing_trigger	6	153553
30.7106	0.0	trigger	1	153553
30.773	0.0	missing_trigger	6	153865
30.773	0.0	trigger	1	153865
30.8356	0.0	missing_trigger	6	154178
30.8356	0.0	trigger	1	154178
30.898	0.0	missing_trigger	6	154490
30.898	0.0	trigger	1	154490
30.9604	0.0	missing_trigger	6	154802
30.9604	0.0	trigger	1	154802
31.023	0.0	missing_trigger	6	155115
31.023	0.0	trigger	1	155115
31.0854	0.0	missing_trigger	6	155427
31.0854	0.0	trigger	1	155427
31.148	0.0	missing_trigger	6	155740
31.148	0.0	trigger	1	155740
31.2104	0.0	missing_trigger	6	156052
31.2104	0.0	trigger	1	156052
31.2728	0.0	missing_trigger	6	156364
31.2728	0.0	trigger	1	156364
31.3354	0.0	missing_trigger	6	156677
31.3354	0.0	trigger	1	156677
31.3978	0.0	missing_trigger	6	156989
31.3978	0.0	trigger	1	156989
31.4604	0.0	missing_trigger	6	157302
31.4604	0.0	trigger	1	157302
31.5228	0.0	missing_trigger	6	157614
31.5228	0.0	trigger	1	157614
31.5852	0.0	missing_trigger	6	157926
31.5852	0.0	trigger	1	157926
31.6478	0.0	missing_trigger	6	158239
31.6478	0.0	trigger	1	158239
31.7102	0.0	missing_trigger	6	158551
31.7102	0.0	trigger	1	158551
31.7728	0.0	missing_trigger	6	158864
31.7728	0.0	trigger	1	158864
31.8352	0.0	missing_trigger	6	159176
31.8352	0.0	trigger	1	159176
31.8976	0.0	missing_trigger	6	159488
31.8976	0.0	trigger	1	159488
31.9608	0.0	trigger	1	159804
31.9608	0.0002	Response/R128	3	159804
32.0232	0.0	missing_trigger	6	160116
32.0232	0.0	trigger	1	160116
32.0858	0.0	missing_trigger	6	160429
32.0858	0.0	trigger	1	160429
32.1482	0.0	missing_trigger	6	160741
32.1482	0.0	trigger	1	160741
32.2108	0.0	missing_trigger	6	161054
32.2108	0.0	trigger	1	161054
32.2732	0.0	missing_trigger	6	161366
32.2732	0.0	trigger	1	161366
32.3356	0.0	missing_trigger	6	161678
32.3356	0.0	trigger	1	161678
32.3982	0.0	missing_trigger	6	161991
32.3982	0.0	trigger	1	161991
32.4606	0.0	missing_trigger	6	162303
32.4606	0.0	trigger	1	162303
32.5232	0.0	missing_trigger	6	162616
32.5232	0.0	trigger	1	162616
32.5856	0.0	missing_trigger	6	162928
32.5856	0.0	trigger	1	162928
32.648	0.0	missing_trigger	6	163240
32.648	0.0	trigger	1	163240
32.7032	0.0002	Stimulus/S 99	5	163516
32.7106	0.0	missing_trigger	6	163553
32.7106	0.0	trigger	1	163553
32.773	0.0	missing_trigger	6	163865
32.773	0.0	trigger	1	163865
32.8356	0.0	missing_trigger	6	164178
32.8356	0.0	trigger	1	164178
32.898	0.0	missing_trigger	6	164490
32.898	0.0	trigger	1	164490
32.9604	0.0	missing_trigger	6	164802
32.9604	0.0	trigger	1	164802
33.023	0.0	missing_trigger	6	165115
33.023	0.0	trigger	1	165115
33.0854	0.0	missing_trigger	6	165427
33.0854	0.0	trigger	1	165427
33.148	0.0	missing_trigger	6	165740
33.148	0.0	trigger	1	165740
33.2104	0.0	missing_trigger	6	166052
33.2104	0.0	trigger	1	166052
33.2728	0.0	missing_trigger	6	166364
33.2728	0.0	trigger	1	166364
33.3354	0.0	missing_trigger	6	166677
33.3354	0.0	trigger	1	166677
33.3978	0.0	missing_trigger	6	166989
33.3978	0.0	trigger	1	166989
33.4604	0.0	missing_trigger	6	167302
33.4604	0.0	trigger	1	167302
33.5228	0.0	missing_trigger	6	167614
33.5228	0.0	trigger	1	167614
33.5852	0.0	missing_trigger	6	167926
33.5852	0.0	trigger	1	167926
33.6478	0.0	missing_trigger	6	168239
33.6478	0.0	trigger	1	168239
33.7102	0.0	missing_trigger	6	168551
33.7102	0.0	trigger	1	168551
33.7728	0.0	missing_trigger	6	168864
33.7728	0.0	trigger	1	168864
33.8352	0.0	missing_trigger	6	169176
33.8352	0.0	trigger	1	169176
33.8976	0.0	missing_trigger	6	169488
33.8976	0.0	trigger	1	169488
33.9608	0.0	trigger	1	169804
33.9608	0.0002	Response/R128	3	169804
34.0232	0.0	missing_trigger	6	170116
34.0232	0.0	trigger	1	170116
34.0858	0.0	missing_trigger	6	170429
34.0858	0.0	trigger	1	170429
34.1482	0.0	missing_trigger	6	170741
34.1482	0.0	trigger	1	170741
34.2108	0.0	missing_trigger	6	171054
34.2108	0.0	trigger	1	171054
34.2732	0.0	missing_trigger	6	171366
34.2732	0.0	trigger	1	171366
34.3356	0.0	missing_trigger	6	171678
34.3356	0.0	trigger	1	171678
34.3982	0.0	missing_trigger	6	171991
34.3982	0.0	trigger	1	171991
34.4606	0.0	missing_trigger	6	172303
34.4606	0.0	trigger	1	172303
34.5232	0.0	missing_trigger	6	172616
34.5232	0.0	trigger	1	172616
34.5856	0.0	missing_trigger	6	172928
34.5856	0.0	trigger	1	172928
34.648	0.0	missing_trigger	6	173240
34.648	0.0	trigger	1	173240
34.7106	0.0	missing_trigger	6	173553
34.7106	0.0	trigger	1	173553
34.773	0.0	missing_trigger	6	173865
34.773	0.0	trigger	1	173865
34.8356	0.0	missing_trigger	6	174178
34.8356	0.0	trigger	1	174178
34.898	0.0	missing_trigger	6	174490
34.898	0.0	trigger	1	174490
34.9604	0.0	missing_trigger	6	174802
34.9604	0.0	trigger	1	174802
35.023	0.0	missing_trigger	6	175115
35.023	0.0	trigger	1	175115
35.0854	0.0	missing_trigger	6	175427
35.0854	0.0	trigger	1	175427
35.148	0.0	missing_trigger	6	175740
35.148	0.0	trigger	1	175740
35.2104	0.0	missing_trigger	6	176052
35.2104	0.0	trigger	1	176052
35.2728	0.0	missing_trigger	6	176364
35.2728	0.0	trigger	1	176364
35.3354	0.0	missing_trigger	6	176677
35.3354	0.0	trigger	1	176677
35.3978	0.0	missing_trigger	6	176989
35.3978	0.0	trigger	1	176989
35.4604	0.0	missing_trigger	6	177302
35.4604	0.0	trigger	1	177302
35.5228	0.0	missing_trigger	6	177614
35.5228	0.0	trigger	1	177614
35.5852	0.0	missing_trigger	6	177926
35.5852	0.0	trigger	1	177926
35.6478	0.0	missing_trigger	6	178239
35.6478	0.0	trigger	1	178239
35.7102	0.0	missing_trigger	6	178551
35.7102	0.0	trigger	1	178551
35.7728	0.0	missing_trigger	6	178864
35.7728	0.0	trigger	1	178864
35.8352	0.0	missing_trigger	6	179176
35.8352	0.0	trigger	1	179176
35.8976	0.0	missing_trigger	6	179488
35.8976	0.0	trigger	1	179488
35.9608	0.0	trigger	1	179804
35.9608	0.0002	Response/R128	3	179804
36.0232	0.0	missing_trigger	6	180116
36.0232	0.0	trigger	1	180116
36.0858	0.0	missing_trigger	6	180429
36.0858	0.0	trigger	1	180429
36.1482	0.0	missing_trigger	6	180741
36.1482	0.0	trigger	1	180741
36.2108	0.0	missing_trigger	6	181054
36.2108	0.0	trigger	1	181054
36.2732	0.0	missing_trigger	6	181366
36.2732	0.0	trigger	1	181366
36.3356	0.0	missing_trigger	6	181678
36.3356	0.0	trigger	1	181678
36.3982	0.0	missing_trigger	6	181991
36.3982	0.0	trigger	1	181991
36.4606	0.0	missing_trigger	6	182303
36.4606	0.0	trigger	1	182303
36.5232	0.0	missing_trigger	6	182616
36.5232	0.0	trigger	1	182616
36.5856	0.0	missing_trigger	6	182928
36.5856	0.0	trigger	1	182928
36.648	0.0	missing_trigger	6	183240
36.648	0.0	trigger	1	183240
36.7106	0.0	missing_trigger	6	183553
36.7106	0.0	trigger	1	183553
36.773	0.0	missing_trigger	6	183865
36.773	0.0	trigger	1	183865
36.8356	0.0	missing_trigger	6	184178
36.8356	0.0	trigger	1	184178
36.898	0.0	missing_trigger	6	184490
36.898	0.0	trigger	1	184490
36.9604	0.0	missing_trigger	6	184802
36.9604	0.0	trigger	1	184802
37.023	0.0	missing_trigger	6	185115
37.023	0.0	trigger	1	185115
37.0854	0.0	missing_trigger	6	185427
37.0854	0.0	trigger	1	185427
37.148	0.0	missing_trigger	6	185740
37.148	0.0	trigger	1	185740
37.2104	0.0	missing_trigger	6	186052
37.2104	0.0	trigger	1	186052
37.2728	0.0	missing_trigger	6	186364
37.2728	0.0	trigger	1	186364
37.3354	0.0	missing_trigger	6	186677
37.3354	0.0	trigger	1	186677
37.3978	0.0	missing_trigger	6	186989
37.3978	0.0	trigger	1	186989
37.4604	0.0	missing_trigger	6	187302
37.4604	0.0	trigger	1	187302
37.5228	0.0	missing_trigger	6	187614
37.5228	0.0	trigger	1	187614
37.5852	0.0	missing_trigger	6	187926
37.5852	0.0	trigger	1	187926
37.6478	0.0	missing_trigger	6	188239
37.6478	0.0	trigger	1	188239
37.7102	0.0	missing_trigger	6	188551
37.7102	0.0	trigger	1	188551
37.7728	0.0	missing_trigger	6	188864
37.7728	0.0	trigger	1	188864
37.8352	0.0	missing_trigger	6	189176
37.8352	0.0	trigger	1	189176
37.8976	0.0	missing_trigger	6	189488
37.8976	0.0	trigger	1	189488
37.9608	0.0	trigger	1	189804
37.9608	0.0002	Response/R128	3	189804
38.0232	0.0	missing_trigger	6	190116
38.0232	0.0	trigger	1	190116
38.0858	0.0	missing_trigger	6	190429
38.0858	0.0	trigger	1	190429
38.1482	0.0	missing_trigger	6	190741
38.1482	0.0	trigger	1	190741
38.2108	0.0	missing_trigger	6	191054
38.2108	0.0	trigger	1	191054
38.2732	0.0	missing_trigger	6	191366
38.2732	0.0	trigger	1	191366
38.3356	0.0	missing_trigger	6	191678
38.3356	0.0	trigger	1	191678
38.3982	0.0	missing_trigger	6	191991
38.3982	0.0	trigger	1	191991
38.4606	0.0	missing_trigger	6	192303
38.4606	0.0	trigger	1	192303
38.5232	0.0	missing_trigger	6	192616
38.5232	0.0	trigger	1	192616
38.5856	0.0	missing_trigger	6	192928
38.5856	0.0	trigger	1	192928
38.648	0.0	missing_trigger	6	193240
38.648	0.0	trigger	1	193240
38.7106	0.0	missing_trigger	6	193553
38.7106	0.0	trigger	1	193553
38.773	0.0	missing_trigger	6	193865
38.773	0.0	trigger	1	193865
38.8356	0.0	missing_trigger	6	194178
38.8356	0.0	trigger	1	194178
38.898	0.0	missing_trigger	6	194490
38.898	0.0	trigger	1	194490
38.9604	0.0	missing_trigger	6	194802
38.9604	0.0	trigger	1	194802
39.023	0.0	missing_trigger	6	195115
39.023	0.0	trigger	1	195115
39.0854	0.0	missing_trigger	6	195427
39.0854	0.0	trigger	1	195427
39.148	0.0	missing_trigger	6	195740
39.148	0.0	trigger	1	195740
39.2104	0.0	missing_trigger	6	196052
39.2104	0.0	trigger	1	196052
39.2728	0.0	missing_trigger	6	196364
39.2728	0.0	trigger	1	196364
39.3354	0.0	missing_trigger	6	196677
39.3354	0.0	trigger	1	196677
39.3978	0.0	missing_trigger	6	196989
39.3978	0.0	trigger	1	196989
39.4604	0.0	missing_trigger	6	197302
39.4604	0.0	trigger	1	197302
39.5228	0.0	missing_trigger	6	197614
39.5228	0.0	trigger	1	197614
39.5852	0.0	missing_trigger	6	197926
39.5852	0.0	trigger	1	197926
39.6478	0.0	missing_trigger	6	198239
39.6478	0.0	trigger	1	198239
39.7102	0.0	missing_trigger	6	198551
39.7102	0.0	trigger	1	198551
39.7728	0.0	missing_trigger	6	198864
39.7728	0.0	trigger	1	198864
39.8352	0.0	missing_trigger	6	199176
39.8352	0.0	trigger	1	199176
39.8976	0.0	missing_trigger	6	199488
39.8976	0.0	trigger	1	199488
39.9608	0.0	trigger	1	199804
39.9608	0.0002	Response/R128	3	199804
40.0232	0.0	missing_trigger	6	200116
40.0232	0.0	trigger	1	200116
40.0858	0.0	missing_trigger	6	200429
40.0858	0.0	trigger	1	200429
40.1482	0.0	missing_trigger	6	200741
40.1482	0.0	trigger	1	200741
40.2108	0.0	missing_trigger	6	201054
40.2108	0.0	trigger	1	201054
40.2732	0.0	missing_trigger	6	201366
40.2732	0.0	trigger	1	201366
40.3356	0.0	missing_trigger	6	201678
40.3356	0.0	trigger	1	201678
40.3982	0.0	missing_trigger	6	201991
40.3982	0.0	trigger	1	201991
40.4606	0.0	missing_trigger	6	202303
40.4606	0.0	trigger	1	202303
40.5232	0.0	missing_trigger	6	202616
40.5232	0.0	trigger	1	202616
40.5856	0.0	missing_trigger	6	202928
40.5856	0.0	trigger	1	202928
40.648	0.0	missing_trigger	6	203240
40.648	0.0	trigger	1	203240
40.7106	0.0	missing_trigger	6	203553
40.7106	0.0	trigger	1	203553
40.773	0.0	missing_trigger	6	203865
40.773	0.0	trigger	1	203865
40.8356	0.0	missing_trigger	6	204178
40.8356	0.0	trigger	1	204178
40.898	0.0	missing_trigger	6	204490
40.898	0.0	trigger	1	204490
40.9604	0.0	missing_trigger	6	204802
40.9604	0.0	trigger	1	204802
41.023	0.0	missing_trigger	6	205115
41.023	0.0	trigger	1	205115
41.0854	0.0	missing_trigger	6	205427
41.0854	0.0	trigger	1	205427
41.148	0.0	missing_trigger	6	205740
41.148	0.0	trigger	1	205740
41.2104	0.0	missing_trigger	6	206052
41.2104	0.0	trigger	1	206052
41.2728	0.0	missing_trigger	6	206364
41.2728	0.0	trigger	1	206364
41.3354	0.0	missing_trigger	6	206677
41.3354	0.0	trigger	1	206677
41.3978	0.0	missing_trigger	6	206989
41.3978	0.0	trigger	1	206989
41.4604	0.0	missing_trigger	6	207302
41.4604	0.0	trigger	1	207302
41.5228	0.0	missing_trigger	6	207614
41.5228	0.0	trigger	1	207614
41.5852	0.0	missing_trigger	6	207926
41.5852	0.0	trigger	1	207926
41.6478	0.0	missing_trigger	6	208239
41.6478	0.0	trigger	1	208239
41.7102	0.0	missing_trigger	6	208551
41.7102	0.0	trigger	1	208551
41.7728	0.0	missing_trigger	6	208864
41.7728	0.0	trigger	1	208864
41.8352	0.0	missing_trigger	6	209176
41.8352	0.0	trigger	1	209176
41.8976	0.0	missing_trigger	6	209488
41.8976	0.0	trigger	1	209488
41.9608	0.0	trigger	1	209804
41.9608	0.0002	Response/R128	3	209804
42.0232	0.0	missing_trigger	6	210116
42.0232	0.0	trigger	1	210116
42.0858	0.0	missing_trigger	6	210429
42.0858	0.0	trigger	1	210429
42.1482	0.0	missing_trigger	6	210741
42.1482	0.0	trigger	1	210741
42.2108	0.0	missing_trigger	6	211054
42.2108	0.0	trigger	1	211054
42.2732	0.0	missing_trigger	6	211366
42.2732	0.0	trigger	1	211366
42.3356	0.0	missing_trigger	6	211678
42.3356	0.0	trigger	1	211678
42.3982	0.0	missing_trigger	6	211991
42.3982	0.0	trigger	1	211991
42.4606	0.0	missing_trigger	6	212303
42.4606	0.0	trigger	1	212303
42.5232	0.0	missing_trigger	6	212616
42.5232	0.0	trigger	1	212616
42.5856	0.0	missing_trigger	6	212928
42.5856	0.0	trigger	1	212928
42.648	0.0	missing_trigger	6	213240
42.648	0.0	trigger	1	213240
42.7106	0.0	missing_trigger	6	213553
42.7106	0.0	trigger	1	213553
42.773	0.0	missing_trigger	6	213865
42.773	0.0	trigger	1	213865
42.8356	0.0	missing_trigger	6	214178
42.8356	0.0	trigger	1	214178
42.898	0.0	missing_trigger	6	214490
42.898	0.0	trigger	1	214490
42.9604	0.0	missing_trigger	6	214802
42.9604	0.0	trigger	1	214802
43.023	0.0	missing_trigger	6	215115
43.023	0.0	trigger	1	215115
43.0854	0.0	missing_trigger	6	215427
43.0854	0.0	trigger	1	215427
43.148	0.0	missing_trigger	6	215740
43.148	0.0	trigger	1	215740
43.2104	0.0	missing_trigger	6	216052
43.2104	0.0	trigger	1	216052
43.2728	0.0	missing_trigger	6	216364
43.2728	0.0	trigger	1	216364
43.3354	0.0	missing_trigger	6	216677
43.3354	0.0	trigger	1	216677
43.3978	0.0	missing_trigger	6	216989
43.3978	0.0	trigger	1	216989
43.4604	0.0	missing_trigger	6	217302
43.4604	0.0	trigger	1	217302
43.5228	0.0	missing_trigger	6	217614
43.5228	0.0	trigger	1	217614
43.5852	0.0	missing_trigger	6	217926
43.5852	0.0	trigger	1	217926
43.6478	0.0	missing_trigger	6	218239
43.6478	0.0	trigger	1	218239
43.7102	0.0	missing_trigger	6	218551
43.7102	0.0	trigger	1	218551
43.7728	0.0	missing_trigger	6	218864
43.7728	0.0	trigger	1	218864
43.8352	0.0	missing_trigger	6	219176
43.8352	0.0	trigger	1	219176
43.8976	0.0	missing_trigger	6	219488
43.8976	0.0	trigger	1	219488
43.9608	0.0	trigger	1	219804
43.9608	0.0002	Response/R128	3	219804
44.0232	0.0	missing_trigger	6	220116
44.0232	0.0	trigger	1	220116
44.0858	0.0	missing_trigger	6	220429
44.0858	0.0	trigger	1	220429
44.1482	0.0	missing_trigger	6	220741
44.1482	0.0	trigger	1	220741
44.2108	0.0	missing_trigger	6	221054
44.2108	0.0	trigger	1	221054
44.2732	0.0	missing_trigger	6	221366
44.2732	0.0	trigger	1	221366
44.3356	0.0	missing_trigger	6	221678
44.3356	0.0	trigger	1	221678
44.3982	0.0	missing_trigger	6	221991
44.3982	0.0	trigger	1	221991
44.4606	0.0	missing_trigger	6	222303
44.4606	0.0	trigger	1	222303
44.5232	0.0	missing_trigger	6	222616
44.5232	0.0	trigger	1	222616
44.5856	0.0	missing_trigger	6	222928
44.5856	0.0	trigger	1	222928
44.648	0.0	missing_trigger	6	223240
44.648	0.0	trigger	1	223240
44.7106	0.0	missing_trigger	6	223553
44.7106	0.0	trigger	1	223553
44.773	0.0	missing_trigger	6	223865
44.773	0.0	trigger	1	223865
44.8356	0.0	missing_trigger	6	224178
44.8356	0.0	trigger	1	224178
44.898	0.0	missing_trigger	6	224490
44.898	0.0	trigger	1	224490
44.9604	0.0	missing_trigger	6	224802
44.9604	0.0	trigger	1	224802
45.023	0.0	missing_trigger	6	225115
45.023	0.0	trigger	1	225115
45.0854	0.0	missing_trigger	6	225427
45.0854	0.0	trigger	1	225427
45.148	0.0	missing_trigger	6	225740
45.148	0.0	trigger	1	225740
45.2104	0.0	missing_trigger	6	226052
45.2104	0.0	trigger	1	226052
45.2728	0.0	missing_trigger	6	226364
45.2728	0.0	trigger	1	226364
45.3354	0.0	missing_trigger	6	226677
45.3354	0.0	trigger	1	226677
45.3978	0.0	missing_trigger	6	226989
45.3978	0.0	trigger	1	226989
45.4604	0.0	missing_trigger	6	227302
45.4604	0.0	trigger	1	227302
45.5228	0.0	missing_trigger	6	227614
45.5228	0.0	trigger	1	227614
45.5852	0.0	missing_trigger	6	227926
45.5852	0.0	trigger	1	227926
45.6478	0.0	missing_trigger	6	228239
45.6478	0.0	trigger	1	228239
45.7102	0.0	missing_trigger	6	228551
45.7102	0.0	trigger	1	228551
45.7728	0.0	missing_trigger	6	228864
45.7728	0.0	trigger	1	228864
45.8352	0.0	missing_trigger	6	229176
45.8352	0.0	trigger	1	229176
45.8976	0.0	missing_trigger	6	229488
45.8976	0.0	trigger	1	229488
45.9608	0.0	trigger	1	229804
45.9608	0.0002	Response/R128	3	229804
46.0232	0.0	missing_trigger	6	230116
46.0232	0.0	trigger	1	230116
46.0858	0.0	missing_trigger	6	230429
46.0858	0.0	trigger	1	230429
46.1482	0.0	missing_trigger	6	230741
46.1482	0.0	trigger	1	230741
46.2108	0.0	missing_trigger	6	231054
46.2108	0.0	trigger	1	231054
46.2732	0.0	missing_trigger	6	231366
46.2732	0.0	trigger	1	231366
46.3356	0.0	missing_trigger	6	231678
46.3356	0.0	trigger	1	231678
46.3982	0.0	missing_trigger	6	231991
46.3982	0.0	trigger	1	231991
