onset	duration	trial_type	value	sample
51.32373046875	0.0	trigger	1	105111
51.32373046875	0.0	trigger	1	105111
51.466796875	0.0	trigger	1	105404
51.466796875	0.0	trigger	1	105404
51.609375	0.0	trigger	1	105696
51.609375	0.0	trigger	1	105696
51.751953125	0.0	trigger	1	105988
51.751953125	0.0	trigger	1	105988
51.89453125	0.0	trigger	1	106280
51.89453125	0.0	trigger	1	106280
52.037109375	0.0	trigger	1	106572
52.037109375	0.0	trigger	1	106572
52.1796875	0.0	trigger	1	106864
52.1796875	0.0	trigger	1	106864
52.322265625	0.0	trigger	1	107156
52.322265625	0.0	trigger	1	107156
52.46484375	0.0	trigger	1	107448
52.46484375	0.0	trigger	1	107448
52.60791015625	0.0	trigger	1	107741
52.60791015625	0.0	trigger	1	107741
52.75537109375	0.0	trigger	1	108043
52.75537109375	0.0	trigger	1	108043
52.89794921875	0.0	trigger	1	108335
52.89794921875	0.0	trigger	1	108335
53.04052734375	0.0	trigger	1	108627
53.04052734375	0.0	trigger	1	108627
53.18310546875	0.0	trigger	1	108919
53.18310546875	0.0	trigger	1	108919
53.32568359375	0.0	trigger	1	109211
53.32568359375	0.0	trigger	1	109211
53.46826171875	0.0	trigger	1	109503
53.46826171875	0.0	trigger	1	109503
53.61083984375	0.0	trigger	1	109795
53.61083984375	0.0	trigger	1	109795
53.75390625	0.0	trigger	1	110088
53.75390625	0.0	trigger	1	110088
53.896484375	0.0	trigger	1	110380
53.896484375	0.0	trigger	1	110380
54.0390625	0.0	trigger	1	110672
54.0390625	0.0	trigger	1	110672
54.181640625	0.0	trigger	1	110964
54.181640625	0.0	trigger	1	110964
54.32421875	0.0	trigger	1	111256
54.32421875	0.0	trigger	1	111256
54.466796875	0.0	trigger	1	111548
54.466796875	0.0	trigger	1	111548
54.609375	0.0	trigger	1	111840
54.609375	0.0	trigger	1	111840
54.751953125	0.0	trigger	1	112132
54.751953125	0.0	trigger	1	112132
54.89501953125	0.0	trigger	1	112425
54.89501953125	0.0	trigger	1	112425
55.03759765625	0.0	trigger	1	112717
55.03759765625	0.0	trigger	1	112717
55.18017578125	0.0	trigger	1	113009
55.18017578125	0.0	trigger	1	113009
55.32275390625	0.0	trigger	1	113301
55.32275390625	0.0	trigger	1	113301
55.46533203125	0.0	trigger	1	113593
55.46533203125	0.0	trigger	1	113593
55.60791015625	0.0	trigger	1	113885
55.60791015625	0.0	trigger	1	113885
55.75537109375	0.0	trigger	1	114187
55.75537109375	0.0	trigger	1	114187
55.8984375	0.0	trigger	1	114480
55.8984375	0.0	trigger	1	114480
56.041015625	0.0	trigger	1	114772
56.041015625	0.0	trigger	1	114772
56.18359375	0.0	trigger	1	115064
56.18359375	0.0	trigger	1	115064
56.326171875	0.0	trigger	1	115356
56.326171875	0.0	trigger	1	115356
56.46875	0.0	trigger	1	115648
56.46875	0.0	trigger	1	115648
56.611328125	0.0	trigger	1	115940
56.611328125	0.0	trigger	1	115940
56.75390625	0.0	trigger	1	116232
56.75390625	0.0	trigger	1	116232
56.896484375	0.0	trigger	1	116524
56.896484375	0.0	trigger	1	116524
57.0390625	0.0	trigger	1	116816
57.0390625	0.0	trigger	1	116816
57.18212890625	0.0	trigger	1	117109
57.18212890625	0.0	trigger	1	117109
57.32470703125	0.0	trigger	1	117401
57.32470703125	0.0	trigger	1	117401
57.46728515625	0.0	trigger	1	117693
57.46728515625	0.0	trigger	1	117693
57.60986328125	0.0	trigger	1	117985
57.60986328125	0.0	trigger	1	117985
57.75244140625	0.0	trigger	1	118277
57.75244140625	0.0	trigger	1	118277
57.89501953125	0.0	trigger	1	118569
57.89501953125	0.0	trigger	1	118569
58.03759765625	0.0	trigger	1	118861
58.03759765625	0.0	trigger	1	118861
58.18017578125	0.0	trigger	1	119153
58.18017578125	0.0	trigger	1	119153
58.3232421875	0.0	trigger	1	119446
58.3232421875	0.0	trigger	1	119446
58.4658203125	0.0	trigger	1	119738
58.4658203125	0.0	trigger	1	119738
58.6083984375	0.0	trigger	1	120030
58.6083984375	0.0	trigger	1	120030
58.755859375	0.0	trigger	1	120332
58.755859375	0.0	trigger	1	120332
58.8984375	0.0	trigger	1	120624
58.8984375	0.0	trigger	1	120624
59.041015625	0.0	trigger	1	120916
59.041015625	0.0	trigger	1	120916
59.18359375	0.0	trigger	1	121208
59.18359375	0.0	trigger	1	121208
59.32666015625	0.0	trigger	1	121501
59.32666015625	0.0	trigger	1	121501
59.46923828125	0.0	trigger	1	121793
59.46923828125	0.0	trigger	1	121793
59.61181640625	0.0	trigger	1	122085
59.61181640625	0.0	trigger	1	122085
59.75439453125	0.0	trigger	1	122377
59.75439453125	0.0	trigger	1	122377
59.89697265625	0.0	trigger	1	122669
59.89697265625	0.0	trigger	1	122669
60.03955078125	0.0	trigger	1	122961
60.03955078125	0.0	trigger	1	122961
60.18212890625	0.0	trigger	1	123253
60.18212890625	0.0	trigger	1	123253
60.32470703125	0.0	trigger	1	123545
60.32470703125	0.0	trigger	1	123545
60.46728515625	0.0	trigger	1	123837
60.46728515625	0.0	trigger	1	123837
60.6103515625	0.0	trigger	1	124130
60.6103515625	0.0	trigger	1	124130
60.7529296875	0.0	trigger	1	124422
60.7529296875	0.0	trigger	1	124422
60.8955078125	0.0	trigger	1	124714
60.8955078125	0.0	trigger	1	124714
61.0380859375	0.0	trigger	1	125006
61.0380859375	0.0	trigger	1	125006
61.1806640625	0.0	trigger	1	125298
61.1806640625	0.0	trigger	1	125298
61.3232421875	0.0	trigger	1	125590
61.3232421875	0.0	trigger	1	125590
61.4658203125	0.0	trigger	1	125882
61.4658203125	0.0	trigger	1	125882
61.6083984375	0.0	trigger	1	126174
61.6083984375	0.0	trigger	1	126174
61.75634765625	0.0	trigger	1	126477
61.75634765625	0.0	trigger	1	126477
61.89892578125	0.0	trigger	1	126769
61.89892578125	0.0	trigger	1	126769
62.04150390625	0.0	trigger	1	127061
62.04150390625	0.0	trigger	1	127061
62.18408203125	0.0	trigger	1	127353
62.18408203125	0.0	trigger	1	127353
62.32666015625	0.0	trigger	1	127645
62.32666015625	0.0	trigger	1	127645
62.46923828125	0.0	trigger	1	127937
62.46923828125	0.0	trigger	1	127937
62.61181640625	0.0	trigger	1	128229
62.61181640625	0.0	trigger	1	128229
62.7548828125	0.0	trigger	1	128522
62.7548828125	0.0	trigger	1	128522
62.8974609375	0.0	trigger	1	128814
62.8974609375	0.0	trigger	1	128814
63.0400390625	0.0	trigger	1	129106
63.0400390625	0.0	trigger	1	129106
63.1826171875	0.0	trigger	1	129398
63.1826171875	0.0	trigger	1	129398
63.3251953125	0.0	trigger	1	129690
63.3251953125	0.0	trigger	1	129690
63.4677734375	0.0	trigger	1	129982
63.4677734375	0.0	trigger	1	129982
63.6103515625	0.0	trigger	1	130274
63.6103515625	0.0	trigger	1	130274
63.7529296875	0.0	trigger	1	130566
63.7529296875	0.0	trigger	1	130566
63.8955078125	0.0	trigger	1	130858
63.8955078125	0.0	trigger	1	130858
64.03857421875	0.0	trigger	1	131151
64.03857421875	0.0	trigger	1	131151
64.18115234375	0.0	trigger	1	131443
64.18115234375	0.0	trigger	1	131443
64.32373046875	0.0	trigger	1	131735
64.32373046875	0.0	trigger	1	131735
64.46630859375	0.0	trigger	1	132027
64.46630859375	0.0	trigger	1	132027
64.60888671875	0.0	trigger	1	132319
64.60888671875	0.0	trigger	1	132319
64.75634765625	0.0	trigger	1	132621
64.75634765625	0.0	trigger	1	132621
64.89892578125	0.0	trigger	1	132913
64.89892578125	0.0	trigger	1	132913
65.0419921875	0.0	trigger	1	133206
65.0419921875	0.0	trigger	1	133206
65.1845703125	0.0	trigger	1	133498
65.1845703125	0.0	trigger	1	133498
65.3271484375	0.0	trigger	1	133790
65.3271484375	0.0	trigger	1	133790
65.4697265625	0.0	trigger	1	134082
65.4697265625	0.0	trigger	1	134082
65.6123046875	0.0	trigger	1	134374
65.6123046875	0.0	trigger	1	134374
65.7548828125	0.0	trigger	1	134666
65.7548828125	0.0	trigger	1	134666
65.8974609375	0.0	trigger	1	134958
65.8974609375	0.0	trigger	1	134958
66.0400390625	0.0	trigger	1	135250
66.0400390625	0.0	trigger	1	135250
66.1826171875	0.0	trigger	1	135542
66.1826171875	0.0	trigger	1	135542
66.32568359375	0.0	trigger	1	135835
66.32568359375	0.0	trigger	1	135835
66.46826171875	0.0	trigger	1	136127
66.46826171875	0.0	trigger	1	136127
66.61083984375	0.0	trigger	1	136419
66.61083984375	0.0	trigger	1	136419
66.75341796875	0.0	trigger	1	136711
66.75341796875	0.0	trigger	1	136711
66.89599609375	0.0	trigger	1	137003
66.89599609375	0.0	trigger	1	137003
67.03857421875	0.0	trigger	1	137295
67.03857421875	0.0	trigger	1	137295
67.18115234375	0.0	trigger	1	137587
67.18115234375	0.0	trigger	1	137587
67.32373046875	0.0	trigger	1	137879
67.32373046875	0.0	trigger	1	137879
67.466796875	0.0	trigger	1	138172
67.466796875	0.0	trigger	1	138172
67.609375	0.0	trigger	1	138464
67.609375	0.0	trigger	1	138464
67.7568359375	0.0	trigger	1	138766
67.7568359375	0.0	trigger	1	138766
67.8994140625	0.0	trigger	1	139058
67.8994140625	0.0	trigger	1	139058
68.0419921875	0.0	trigger	1	139350
68.0419921875	0.0	trigger	1	139350
68.1845703125	0.0	trigger	1	139642
68.1845703125	0.0	trigger	1	139642
68.3271484375	0.0	trigger	1	139934
68.3271484375	0.0	trigger	1	139934
68.4697265625	0.0	trigger	1	140226
68.4697265625	0.0	trigger	1	140226
68.61279296875	0.0	trigger	1	140519
68.61279296875	0.0	trigger	1	140519
68.75537109375	0.0	trigger	1	140811
68.75537109375	0.0	trigger	1	140811
68.89794921875	0.0	trigger	1	141103
68.89794921875	0.0	trigger	1	141103
69.04052734375	0.0	trigger	1	141395
69.04052734375	0.0	trigger	1	141395
69.18310546875	0.0	trigger	1	141687
69.18310546875	0.0	trigger	1	141687
69.32568359375	0.0	trigger	1	141979
69.32568359375	0.0	trigger	1	141979
69.46826171875	0.0	trigger	1	142271
69.46826171875	0.0	trigger	1	142271
69.61083984375	0.0	trigger	1	142563
69.61083984375	0.0	trigger	1	142563
69.75390625	0.0	trigger	1	142856
69.75390625	0.0	trigger	1	142856
69.896484375	0.0	trigger	1	143148
69.896484375	0.0	trigger	1	143148
70.0390625	0.0	trigger	1	143440
70.0390625	0.0	trigger	1	143440
70.181640625	0.0	trigger	1	143732
70.181640625	0.0	trigger	1	143732
70.32421875	0.0	trigger	1	144024
70.32421875	0.0	trigger	1	144024
70.466796875	0.0	trigger	1	144316
70.466796875	0.0	trigger	1	144316
70.609375	0.0	trigger	1	144608
70.609375	0.0	trigger	1	144608
70.75732421875	0.0	trigger	1	144911
70.75732421875	0.0	trigger	1	144911
70.89990234375	0.0	trigger	1	145203
70.89990234375	0.0	trigger	1	145203
71.04248046875	0.0	trigger	1	145495
71.04248046875	0.0	trigger	1	145495
71.18505859375	0.0	trigger	1	145787
71.18505859375	0.0	trigger	1	145787
71.32763671875	0.0	trigger	1	146079
71.32763671875	0.0	trigger	1	146079
71.47021484375	0.0	trigger	1	146371
71.47021484375	0.0	trigger	1	146371
71.61279296875	0.0	trigger	1	146663
71.61279296875	0.0	trigger	1	146663
71.75537109375	0.0	trigger	1	146955
71.75537109375	0.0	trigger	1	146955
71.89794921875	0.0	trigger	1	147247
71.89794921875	0.0	trigger	1	147247
72.041015625	0.0	trigger	1	147540
72.041015625	0.0	trigger	1	147540
72.18359375	0.0	trigger	1	147832
72.18359375	0.0	trigger	1	147832
72.326171875	0.0	trigger	1	148124
72.326171875	0.0	trigger	1	148124
72.46875	0.0	trigger	1	148416
72.46875	0.0	trigger	1	148416
72.611328125	0.0	trigger	1	148708
72.611328125	0.0	trigger	1	148708
72.75390625	0.0	trigger	1	149000
72.75390625	0.0	trigger	1	149000
72.896484375	0.0	trigger	1	149292
72.896484375	0.0	trigger	1	149292
73.0390625	0.0	trigger	1	149584
73.0390625	0.0	trigger	1	149584
73.18212890625	0.0	trigger	1	149877
73.18212890625	0.0	trigger	1	149877
73.32470703125	0.0	trigger	1	150169
73.32470703125	0.0	trigger	1	150169
73.46728515625	0.0	trigger	1	150461
73.46728515625	0.0	trigger	1	150461
73.60986328125	0.0	trigger	1	150753
73.60986328125	0.0	trigger	1	150753
73.75732421875	0.0	trigger	1	151055
73.75732421875	0.0	trigger	1	151055
73.89990234375	0.0	trigger	1	151347
73.89990234375	0.0	trigger	1	151347
74.04248046875	0.0	trigger	1	151639
74.04248046875	0.0	trigger	1	151639
74.185546875	0.0	trigger	1	151932
74.185546875	0.0	trigger	1	151932
74.328125	0.0	trigger	1	152224
74.328125	0.0	trigger	1	152224
74.470703125	0.0	trigger	1	152516
74.470703125	0.0	trigger	1	152516
74.61328125	0.0	trigger	1	152808
74.61328125	0.0	trigger	1	152808
74.755859375	0.0	trigger	1	153100
74.755859375	0.0	trigger	1	153100
74.8984375	0.0	trigger	1	153392
74.8984375	0.0	trigger	1	153392
75.041015625	0.0	trigger	1	153684
75.041015625	0.0	trigger	1	153684
75.18359375	0.0	trigger	1	153976
75.18359375	0.0	trigger	1	153976
75.326171875	0.0	trigger	1	154268
75.326171875	0.0	trigger	1	154268
75.46923828125	0.0	trigger	1	154561
75.46923828125	0.0	trigger	1	154561
75.61181640625	0.0	trigger	1	154853
75.61181640625	0.0	trigger	1	154853
75.75439453125	0.0	trigger	1	155145
75.75439453125	0.0	trigger	1	155145
75.89697265625	0.0	trigger	1	155437
75.89697265625	0.0	trigger	1	155437
76.03955078125	0.0	trigger	1	155729
76.03955078125	0.0	trigger	1	155729
76.18212890625	0.0	trigger	1	156021
76.18212890625	0.0	trigger	1	156021
76.32470703125	0.0	trigger	1	156313
76.32470703125	0.0	trigger	1	156313
76.46728515625	0.0	trigger	1	156605
76.46728515625	0.0	trigger	1	156605
76.6103515625	0.0	trigger	1	156898
76.6103515625	0.0	trigger	1	156898
76.7578125	0.0	trigger	1	157200
76.7578125	0.0	trigger	1	157200
76.900390625	0.0	trigger	1	157492
76.900390625	0.0	trigger	1	157492
77.04296875	0.0	trigger	1	157784
77.04296875	0.0	trigger	1	157784
77.185546875	0.0	trigger	1	158076
77.185546875	0.0	trigger	1	158076
77.328125	0.0	trigger	1	158368
77.328125	0.0	trigger	1	158368
77.470703125	0.0	trigger	1	158660
77.470703125	0.0	trigger	1	158660
77.61328125	0.0	trigger	1	158952
77.61328125	0.0	trigger	1	158952
77.75634765625	0.0	trigger	1	159245
77.75634765625	0.0	trigger	1	159245
77.89892578125	0.0	trigger	1	159537
77.89892578125	0.0	trigger	1	159537
78.04150390625	0.0	trigger	1	159829
78.04150390625	0.0	trigger	1	159829
78.18408203125	0.0	trigger	1	160121
78.18408203125	0.0	trigger	1	160121
78.32666015625	0.0	trigger	1	160413
78.32666015625	0.0	trigger	1	160413
78.46923828125	0.0	trigger	1	160705
78.46923828125	0.0	trigger	1	160705
78.61181640625	0.0	trigger	1	160997
78.61181640625	0.0	trigger	1	160997
78.75439453125	0.0	trigger	1	161289
78.75439453125	0.0	trigger	1	161289
78.8974609375	0.0	trigger	1	161582
78.8974609375	0.0	trigger	1	161582
79.0400390625	0.0	trigger	1	161874
79.0400390625	0.0	trigger	1	161874
79.1826171875	0.0	trigger	1	162166
